Unnamed: 0,Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street,Location,latitude,longitude,marijuana_related
1104026,4576475,2016-02-10,1400.0,8,West LA,859,69,M,C,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,2000 S  SHENANDOAH                   ST,,"['34.0493', '-118.3824']",34.0493,-118.3824,possession marijuana for sale
1104056,4575198,2016-02-09,1755.0,16,Foothill,1684,33,M,H,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,CASE,BURTON,"['34.2166', '-118.3919']",34.2166,-118.3919,transport/sell/furnish/etc marijuana
1104097,4576328,2016-02-10,1330.0,14,Pacific,1446,41,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,3900    KEESHEN                      DR,,"['34.0035', '-118.4279']",34.0035,-118.4279,possession marijuana for sale
1104279,4574453,2016-02-08,1800.0,13,Newton,1363,22,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,49TH,CENTRAL,"['33.9985', '-118.2565']",33.9985,-118.2565,possession marijuana for sale
1104322,4576487,2016-02-10,1430.0,8,West LA,889,61,M,O,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,2000 S  SHENANDOAH                   ST,,"['34.0418', '-118.3848']",34.0418,-118.3848,possession marijuana for sale
1104357,4576314,2016-02-10,1415.0,16,Foothill,1657,51,M,O,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,7300    ELMO                         ST,,"['34.2512', '-118.2906']",34.2512,-118.2906,possession marijuana for sale
1104508,4575073,2016-02-09,1510.0,16,Foothill,1633,19,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,11900    FOOTHILL                     BL,,"['34.2749', '-118.3955']",34.2749,-118.3955,transport/sell/furnish/etc marijuana
1104515,4576378,2016-02-10,1555.0,3,Southwest,392,38,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,4400    CRENSHAW                     BL,,"['34.0036', '-118.3319']",34.0036,-118.3319,transport/sell/furnish/etc marijuana
1104522,4576289,2016-02-10,1400.0,14,Pacific,1446,44,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,3900    KEESHEN                      DR,,"['34.0035', '-118.4279']",34.0035,-118.4279,possession marijuana for sale
1104600,4576439,2016-02-10,1645.0,12,77th Street,1251,48,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,3300 W  73RD                         ST,,"['33.9737', '-118.3298']",33.9737,-118.3298,transport/sell/furnish/etc marijuana
1104922,4576629,2016-02-11,10.0,7,Wilshire,759,19,M,W,16.0,Narcotic Drug Laws,M,11357(B)HS,possess 28.5 grams or less of marijuana,NORTON,OLYMPIC,"['34.0495', '-118.3215']",34.0495,-118.3215,possess 28.5 grams or less of marijuana
1104925,4576396,2016-02-10,1620.0,11,Northeast,1123,34,M,H,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,BRUNSWICK,LOS FELIZ,"['34.125', '-118.2656']",34.125,-118.2656,transport/sell/furnish/etc marijuana
1104994,4572187,2016-02-05,2000.0,12,77th Street,1208,34,M,H,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,4700 W  48TH                         ST,,"['33.9997', '-118.2849']",33.9997,-118.2849,transport/sell/furnish/etc marijuana
1104996,4575340,2016-02-09,2000.0,19,Mission,1908,43,M,H,16.0,Narcotic Drug Laws,F,11358HS,unlawfully plant/cultivate/etc marijuana,13100    AZORES                       AV,,"['34.3087', '-118.4204']",34.3087,-118.4204,unlawfully plant/cultivate/etc marijuana
1105048,4575096,2016-02-09,1420.0,20,Olympic,2019,63,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,3RD                          ST,VERMONT,"['34.0691', '-118.2917']",34.0691,-118.2917,possession marijuana for sale
1105490,4577631,2016-02-11,1845.0,13,Newton,1383,37,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,62ND,SAN PEDRO,"['33.9834', '-118.2695']",33.9834,-118.2695,possession marijuana for sale
1106232,4577547,2016-02-11,1550.0,2,Rampart,295,31,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,1200 W  VENICE                       BL,,"['34.0424', '-118.281']",34.0424,-118.281,possession marijuana for sale
1106360,4578923,2016-02-13,400.0,10,West Valley,1079,36,M,O,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,VENTURA                      BL,DENSMORE                     ST,"['34.1558', '-118.4775']",34.1558,-118.4775,transport/sell/furnish/etc marijuana
1106385,4581873,2016-02-16,2215.0,6,Hollywood,646,24,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,HOLLYWOOD                    BL,SCHRADER,"['34.1016', '-118.3333']",34.1016,-118.3333,possession marijuana for sale
1106486,4577628,2016-02-11,1845.0,13,Newton,1383,32,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,62ND,SAN PEDRO,"['33.9834', '-118.2695']",33.9834,-118.2695,possession marijuana for sale
1106572,4577258,2016-02-11,1545.0,2,Rampart,295,28,M,H,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,1200 W  VENICE                       BL,,"['34.0424', '-118.281']",34.0424,-118.281,possess 28.5 grams or less of marijuana
1106594,4578529,2016-02-12,2350.0,9,Van Nuys,914,20,F,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,ENADIA                       WY,NATICK,"['34.2001', '-118.4542']",34.2001,-118.4542,possession marijuana for sale
1106610,4576919,2016-02-11,940.0,20,Olympic,2056,13,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,1100 S  BERENDO,,"['34.0509', '-118.2937']",34.0509,-118.2937,possession marijuana for sale
1106934,4582665,2016-02-17,1500.0,8,West LA,855,36,M,O,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,10800    SANTA MONICA                 BL,,"['34.0507', '-118.4345']",34.0507,-118.4345,possession marijuana for sale
1106945,4582624,2016-02-17,1420.0,8,West LA,855,41,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,10800    SANTA MONICA                 BL,,"['34.0507', '-118.4345']",34.0507,-118.4345,possession marijuana for sale
1107121,4584172,2016-02-19,1100.0,19,Mission,1916,17,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,ORANGE GROVE,17TH                         ST,"['34.306', '-118.4413']",34.306,-118.4413,possession marijuana for sale
1107137,4585894,2016-02-21,345.0,12,77th Street,1249,16,F,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,FLORENCE                     AV,DENVER                       ST,"['33.9747', '-118.2838']",33.9747,-118.2838,possession marijuana for sale
1107225,4584495,2016-02-19,1355.0,19,Mission,1982,26,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,PARTHENIA,COLUMBUS,"['34.2288', '-118.4655']",34.2288,-118.4655,possession marijuana for sale
1107306,4587210,2016-02-22,1920.0,8,West LA,892,43,F,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,SAWTELLE                     ST,EXPOSITION                   ST,"['34.0345', '-118.438']",34.0345,-118.438,possession marijuana for sale
1107311,4586929,2016-02-22,1320.0,9,Van Nuys,943,20,M,B,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,VAN NUYS                     BL,AETNA                        ST,"['34.1802', '-118.4487']",34.1802,-118.4487,possess 28.5 grams or less of marijuana
1107408,4582598,2016-02-17,1450.0,21,Topanga,2157,24,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,STEPHANIE,SKOURAS,"['34.1916', '-118.5867']",34.1916,-118.5867,possession marijuana for sale
1107426,4586877,2016-02-22,1145.0,16,Foothill,1622,23,M,H,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,13600    LOUVRE                       ST,,"['34.2674', '-118.4304']",34.2674,-118.4304,transport/sell/furnish/etc marijuana
1107487,4586031,2016-02-21,1100.0,1,Central,155,38,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,5TH,WALL,"['34.0449', '-118.2458']",34.0449,-118.2458,transport/sell/furnish/etc marijuana
1107554,4584374,2016-02-19,1005.0,19,Mission,1916,19,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,ORANGE GROVE,7TH                          ST,"['34.306', '-118.4413']",34.306,-118.4413,possession marijuana for sale
1107640,4582883,2016-02-17,1840.0,3,Southwest,393,20,F,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,4100    CRENSHAW                     BL,,"['34.0102', '-118.3351']",34.0102,-118.3351,transport/sell/furnish/etc marijuana
1107802,4587745,2016-02-23,1455.0,1,Central,153,55,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,5TH                          ST,BROADWAY                     ST,"['34.0485', '-118.2513']",34.0485,-118.2513,transport/sell/furnish/etc marijuana
1107806,4584625,2016-02-19,1800.0,18,Southeast,1849,25,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,115TH                        ST,CROESUS,"['33.9297', '-118.2335']",33.9297,-118.2335,possession marijuana for sale
1107864,4583631,2016-02-18,1640.0,16,Foothill,1675,28,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,10900    TUXFORD                      ST,,"['34.2368', '-118.3681']",34.2368,-118.3681,possession marijuana for sale
1107892,4582621,2016-02-17,1420.0,8,West LA,855,25,F,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,10800    SANTA MONICA                 BL,,"['34.0507', '-118.4345']",34.0507,-118.4345,possession marijuana for sale
1108004,4583718,2016-02-18,2100.0,2,Rampart,201,28,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,ALEXANDRIA,ROINAN,"['34.0873', '-118.296']",34.0873,-118.296,possession marijuana for sale
1108046,4582880,2016-02-17,1840.0,3,Southwest,393,62,F,W,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,4100    CRENSHAW                     BL,,"['34.0102', '-118.3351']",34.0102,-118.3351,transport/sell/furnish/etc marijuana
1108201,4591165,2016-02-26,1705.0,6,Hollywood,679,19,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,WESTERN,ROMAINE,"['34.0886', '-118.3027']",34.0886,-118.3027,transport/sell/furnish/etc marijuana
1108259,4591248,2016-02-26,1630.0,14,Pacific,1412,64,M,B,16.0,Narcotic Drug Laws,M,11360(B)HS,give/transport/etc < 28.5 grams marijuana,OCEAN FRONT,PARK,"['33.9913', '-118.4775']",33.9913,-118.4775,give/transport/etc < 28.5 grams marijuana
1108267,4590692,2016-02-26,815.0,20,Olympic,2014,32,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,4000 W  3RD                          ST,,"['34.0726', '-118.3029']",34.0726,-118.3029,possession marijuana for sale
1108291,4591588,2016-02-26,2110.0,20,Olympic,2014,51,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,4400 W  BEVERLY,,"['34.0763', '-118.3045']",34.0763,-118.3045,possession marijuana for sale
1108338,4592301,2016-02-27,1955.0,10,West Valley,1077,50,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,TEXHOMA,VENTURA,"['34.1621', '-118.5172']",34.1621,-118.5172,possession marijuana for sale
1108347,4590205,2016-02-25,1900.0,3,Southwest,341,23,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,5800    RODEO                        RD,,"['34.0217', '-118.3723']",34.0217,-118.3723,transport/sell/furnish/etc marijuana
1108548,4593640,2016-02-29,1200.0,5,Harbor,502,16,M,H,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,17900    BUDLONG                      AV,,"['33.8684', '-118.2969']",33.8684,-118.2969,transport/sell/furnish/etc marijuana
1108551,4590002,2016-02-25,1655.0,14,Pacific,1412,30,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,OCEAN FRONT                  WK,17TH                         AV,"['33.9933', '-118.4765']",33.9933,-118.4765,transport/sell/furnish/etc marijuana
1108603,4591593,2016-02-26,2320.0,20,Olympic,2023,22,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,WESTERN                      AV,47TH                         ST,"['34.0672', '-118.3047']",34.0672,-118.3047,possession marijuana for sale
1108614,4590212,2016-02-25,1900.0,3,Southwest,341,38,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,5800    RODEO                        RD,,"['34.0217', '-118.3723']",34.0217,-118.3723,transport/sell/furnish/etc marijuana
1108782,4592211,2016-02-27,1835.0,13,Newton,1393,21,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,GRAND,68TH                         ST,"['33.9786', '-118.2761']",33.9786,-118.2761,possession marijuana for sale
1108847,4591193,2016-02-26,1755.0,13,Newton,1324,28,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,21ST                         ST,CENTRAL,"['34.0221', '-118.2519']",34.0221,-118.2519,possession marijuana for sale
1108888,4588252,2016-02-23,1955.0,3,Southwest,332,24,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,JEFFERSON,POTOMAC,"['34.0256', '-118.3439']",34.0256,-118.3439,transport/sell/furnish/etc marijuana
1108933,4590697,2016-02-26,815.0,20,Olympic,2014,27,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,4000 W  3RD                          ST,,"['34.0726', '-118.3029']",34.0726,-118.3029,possession marijuana for sale
1108963,4592365,2016-02-27,2000.0,6,Hollywood,678,16,M,H,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,LEMON GROVE,HOBART,"['34.0863', '-118.3051']",34.0863,-118.3051,possess 28.5 grams or less of marijuana
1109007,4590245,2016-02-25,1915.0,15,N Hollywood,1549,18,M,H,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,FAIR                         AV,CUMPSTON                     AV,"['34.17', '-118.3743']",34.17,-118.3743,transport/sell/furnish/etc marijuana
1109017,4593732,2016-02-29,1340.0,1,Central,156,45,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,5TH,SAN JULIAN,"['34.0446', '-118.245']",34.0446,-118.245,transport/sell/furnish/etc marijuana
1109076,4591130,2016-02-26,1540.0,14,Pacific,1425,45,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,11400    WOODBINE                     ST,,"['34.0183', '-118.4289']",34.0183,-118.4289,possession marijuana for sale
1109152,4592648,2016-02-28,840.0,8,West LA,854,36,M,H,16.0,Narcotic Drug Laws,M,11357(C)HS,poss of more than 28.5 grams of marijuana,COTNER,MISSOURI,"['34.0437', '-118.443']",34.0437,-118.443,poss of more than 28.5 grams of marijuana
1109248,4589084,2016-02-24,1830.0,21,Topanga,2142,62,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,23200    MOBILE                       ST,,"['34.1883', '-118.6368']",34.1883,-118.6368,possession marijuana for sale
1109251,4589366,2016-02-25,815.0,19,Mission,1991,25,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,8000 N  SEPULVEDA                    BL,,"['34.2184', '-118.4698']",34.2184,-118.4698,possession marijuana for sale
1109356,4589158,2016-02-24,1930.0,3,Southwest,331,32,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,4800 W  ADAMS                        BL,,"['34.0326', '-118.3451']",34.0326,-118.3451,possession marijuana for sale
1109395,4589136,2016-02-24,1830.0,21,Topanga,2142,32,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,23200    MOBILE                       ST,,"['34.1883', '-118.6368']",34.1883,-118.6368,possession marijuana for sale
1109548,4596778,2016-03-03,1700.0,9,Van Nuys,933,41,M,O,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,6300    VAN NUYS                     BL,,"['34.1831', '-118.4523']",34.1831,-118.4523,possession marijuana for sale
1109749,4599285,2016-03-06,1200.0,12,77th Street,1203,67,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,1600 W  48TH                         ST,,"['34.0001', '-118.3067']",34.0001,-118.3067,possession marijuana for sale
1109791,4594767,2016-03-01,1505.0,16,Foothill,1679,20,F,W,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,FOOTHILL                     BL,FENWICK                      ST,"['34.2291', '-118.2978']",34.2291,-118.2978,transport/sell/furnish/etc marijuana
1109814,4593754,2016-02-29,1340.0,1,Central,159,65,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,5TH,SAN JULIAN,"['34.0387', '-118.2335']",34.0387,-118.2335,transport/sell/furnish/etc marijuana
1109937,4595783,2016-03-02,1925.0,6,Hollywood,668,27,M,O,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,SAINT ANDREWS,SANTA MONICA,"['34.0908', '-118.3109']",34.0908,-118.3109,possession marijuana for sale
1109997,4595299,2016-03-02,900.0,3,Southwest,335,38,M,W,16.0,Narcotic Drug Laws,F,11358HS,unlawfully plant/cultivate/etc marijuana,2100 W  JEFFERSON                    BL,,"['34.0276', '-118.3229']",34.0276,-118.3229,unlawfully plant/cultivate/etc marijuana
1110019,4598221,2016-03-05,100.0,7,Wilshire,783,31,M,H,16.0,Narcotic Drug Laws,M,11357(C)HS,poss of more than 28.5 grams of marijuana,WASHINGTON,MARVIN,"['34.0377', '-118.3631']",34.0377,-118.3631,poss of more than 28.5 grams of marijuana
1110055,4594740,2016-03-01,1400.0,16,Foothill,1679,27,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,FOOTHILL                     BL,FENWICK,"['34.2291', '-118.2978']",34.2291,-118.2978,transport/sell/furnish/etc marijuana
1110185,4595963,2016-03-02,2355.0,9,Van Nuys,964,47,M,W,16.0,Narcotic Drug Laws,M,11357(C)HS,poss of more than 28.5 grams of marijuana,4700    CALHOUN                      AV,,"['34.1564', '-118.4422']",34.1564,-118.4422,poss of more than 28.5 grams of marijuana
1110205,4594951,2016-03-01,1900.0,14,Pacific,1494,33,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,6300    CENTURY                      BL,,"['33.9451', '-118.3972']",33.9451,-118.3972,transport/sell/furnish/etc marijuana
1110408,4594195,2016-03-01,215.0,10,West Valley,1033,29,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,TAMPA                        AV,VICTORY                      BL,"['34.1866', '-118.5535']",34.1866,-118.5535,possession marijuana for sale
1110563,4596716,2016-03-03,1525.0,2,Rampart,212,39,M,W,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,3500 W  TEMPLE                       ST,,"['34.08', '-118.2881']",34.08,-118.2881,transport/sell/furnish/etc marijuana
1110674,4594209,2016-03-01,215.0,10,West Valley,1033,33,F,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,TAMPA                        BL,VICTORY                      BL,"['34.1866', '-118.5535']",34.1866,-118.5535,possession marijuana for sale
1110705,4594924,2016-03-01,1900.0,14,Pacific,1494,25,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,6300    CENTURY,,"['33.9451', '-118.3972']",33.9451,-118.3972,transport/sell/furnish/etc marijuana
